file_name,true_label,predicted_label
Aculamprotula_scripta_6_A.jpg,aculamprotula_scripta,aculamprotula_tientsinensis
Spadentalina_tubiformis_4_B.jpg,spadentalina_tubiformis,spadentalina_tubiformis
Dosinia_diana_1_B.jpg,dosinia_diana,dosinia_diana
Bocageia_clava_6_A.jpg,bocageia_clava,bocageia_clava
Chlamys_varia_23_A.jpg,chlamys_varia,chlamys_varia
Xandarovula_xanthochila_2_B.jpg,xandarovula_xanthochila,xandarovula_xanthochila
Hydrorissoia_elegans_5_B.jpg,hydrorissoia_elegans,hydrorissoia_elegans
Cyclocardia_beebei_5_B.jpg,cyclocardia_beebei,cyclocardia_beebei
Radix_auricularia_53_B.jpg,radix_auricularia,radix_auricularia
Conus_emaciatus_2_B.jpg,conus_emaciatus,conus_albicans
Ventrosia_ventrosa_1_B.jpg,ventrosia_ventrosa,ventrosia_ventrosa
Tawera_gallinula_4_A.jpg,tawera_gallinula,protapes_gallus
Conus_garywilsoni_2_B.jpg,conus_garywilsoni,conus_garywilsoni
Hemiphaedusa_odontochila_3_B.jpg,hemiphaedusa_odontochila,euphaedusa_martensi
Thelidomus_cognata_2_A.jpg,thelidomus_cognata,bradybaena_impatiens
Praticolella_griseola_3_A.jpg,praticolella_griseola,praticolella_griseola
Cyclophorus_clouthianus_8_A.jpg,cyclophorus_clouthianus,cyclophorus_clouthianus
Fusinus_syracusanus_1_A.jpg,fusinus_syracusanus,fusinus_syracusanus
Inella_gigas_1_B.jpg,inella_gigas,euthymella_bilix
Amphidromus_filozonatus_1_A.jpg,amphidromus_filozonatus,amphidromus_filozonatus
Bythiospeum_suevicum_2_A.jpg,bythiospeum_suevicum,buliminopsis_buliminus
Polinices_mediopacificus_1_B.jpg,polinices_mediopacificus,polinices_vestitus
Conus_daucus_3_A.jpg,conus_daucus,conus_daucus
Asperitas_bimaensis_7_B.jpg,asperitas_bimaensis,asperitas_bimaensis
Conus_figulinus_2_B.jpg,conus_figulinus,conus_figulinus
Drymaeus_souzalopesi_2_A.jpg,drymaeus_souzalopesi,drymaeus_souzalopesi
Adamsiella_mirabilis_6_A.jpg,adamsiella_mirabilis,adamsiella_mirabilis
Lioconcha_lorenziana_3_A.jpg,lioconcha_lorenziana,lioconcha_lorenziana
Bradybaena_similaris_24_B.jpg,bradybaena_similaris,bradybaena_similaris
Cerithium_lividulum_3_B.jpg,cerithium_lividulum,cerithium_lividulum
Radix_auricularia_78_B.jpg,radix_auricularia,radix_auricularia
Architectonica_perspectiva_2_A.jpg,architectonica_perspectiva,architectonica_perspectiva
Ziba_bacillum_1_A.jpg,ziba_bacillum,cancilla_bacillum
Semicassis_bisulcata_9_B.jpg,semicassis_bisulcata,semicassis_bisulcata
Austropyrgus_glenelgensis_1_B.jpg,austropyrgus_glenelgensis,vertigo_pygmaea
Nerita_litterata_3_B.jpg,nerita_litterata,callocardia_guttata
Schilderia_achatidea_4_B.jpg,schilderia_achatidea,schilderia_achatidea
Turboella_lineolata_3_A.jpg,turboella_lineolata,parvioris_fulvescens
Helicophanta_magnifica_2_A.jpg,helicophanta_magnifica,helicophanta_magnifica
Euterebra_species_2_A.jpg,euterebra_species,euterebra_species
Clanculus_scotti_1_B.jpg,clanculus_scotti,clanculus_atropurpureus
Vittina_waigiensis_21_A.jpg,vittina_waigiensis,vittina_waigiensis
Corculum_cardissa_2_B.jpg,corculum_cardissa,corculum_cardissa
Drupa_morum_8_A.jpg,drupa_morum,drupa_morum
Gyliotrachela_sp_6_B.jpg,gyliotrachela_sp,gyliotrachela_sp
Gemmula_kieneri_2_A.jpg,gemmula_kieneri,gemmula_kieneri
Diplodonta_semiaspera_1_A.jpg,diplodonta_semiaspera,loripes_lacteus
Colubraria_tenera_3_B.jpg,colubraria_tenera,colubraria_tenera
Seila_albosutura_2_A.jpg,seila_albosutura,viriola_corrugata
Tenagodus_cumingi_3_B.jpg,tenagodus_cumingi,homolocantha_pele
Euprotomus_aratrum_1_A.jpg,euprotomus_aratrum,euprotomus_aratrum
Volvarina_warrenii_8_B.jpg,volvarina_warrenii,volvarina_warrenii
Eremina_inexspectata_1_B.jpg,eremina_inexspectata,onustus_exutus
Alvania_basteriae_1_A.jpg,alvania_basteriae,alvania_basteriae
Bradybaena_strictotaenia_1_A.jpg,bradybaena_strictotaenia,laeocathaica_distinguenda
Zonulispira_zonulata_1_A.jpg,zonulispira_zonulata,zonulispira_zonulata
Cymbiola_vespertilio_35_A.jpg,cymbiola_vespertilio,cymbiola_vespertilio
Gyliotrachela_srichang_2_B.jpg,gyliotrachela_srichang,gyliotrachela_srakeoensis
Erosaria_acicularis_7_A.jpg,erosaria_acicularis,erosaria_acicularis
Subzebrinus_asaphes_19_A.jpg,subzebrinus_asaphes,subzebrinus_asaphes
Amaea_magnifica_2_B.jpg,amaea_magnifica,amaea_magnifica
Nuculana_concentrica_1_A.jpg,nuculana_concentrica,nuculana_vitrea
Grandinenia_takagii_2_A.jpg,grandinenia_takagii,grandinenia_takagii
Pilsbryspira_albocincta_2_B.jpg,pilsbryspira_albocincta,crassispira_leucocyma
Inquisitor_isabella_1_B.jpg,inquisitor_isabella,inquisitor_isabella
Cypraeovula_edentula_7_B.jpg,cypraeovula_edentula,cypraeovula_edentula
Conus_beatrix_1_B.jpg,conus_beatrix,conus_beatrix
Erronea_onyx_3_A.jpg,erronea_onyx,erronea_onyx
Pitar_dione_1_A.jpg,pitar_dione,pitar_tortuosus
Amnicola_limosa_3_B.jpg,amnicola_limosa,amnicola_limosa
Dosinia_hepatica_2_A.jpg,dosinia_hepatica,dosinia_discus
Dupotetia_cavelliana_3_B.jpg,dupotetia_cavelliana,dupotetia_cavelliana
Pecten_chazaliei_4_A.jpg,pecten_chazaliei,pecten_chazaliei
Sphincterochila_pardoi_3_B.jpg,sphincterochila_pardoi,sphincterochila_pardoi
Lepidochitona_cinerea_2_A.jpg,lepidochitona_cinerea,lepidochitona_dentiens
Rhynchotrochus_woodlarkianus_9_A.jpg,rhynchotrochus_woodlarkianus,rhynchotrochus_woodlarkianus
Pseudonebularia_cucumerina_1_A.jpg,pseudonebularia_cucumerina,pseudonebularia_cucumerina
Gudeodiscus_giardi_3_B.jpg,gudeodiscus_giardi,gudeodiscus_giardi
Erosaria_caputdraconis_6_B.jpg,erosaria_caputdraconis,erosaria_caputdraconis
Gyliotrachela_sp_14_A.jpg,gyliotrachela_sp,gyliotrachela_sp
Angaria_sphaerula_5_A.jpg,angaria_sphaerula,angaria_sphaerula
Decatopecten_plica_5_A.jpg,decatopecten_plica,decatopecten_plica
Tibia_crispata_1_A.jpg,tibia_crispata,tibia_crispata
Nerita_senegalensis_2_A.jpg,nerita_senegalensis,nerita_senegalensis
Ampelita_battistini_2_A.jpg,ampelita_battistini,ampelita_xystera
Cipangopaludina_chinensis_8_B.jpg,cipangopaludina_chinensis,cipangopaludina_chinensis
Crossopoma_cornuvenatorium_4_A.jpg,crossopoma_cornuvenatorium,crossopoma_cornuvenatorium
Homalocantha_oxyacantha_3_B.jpg,homalocantha_oxyacantha,homalocantha_oxyacantha
Bradybaena_sequiniana_4_A.jpg,bradybaena_sequiniana,bradybaena_sequiniana
Solen_kurodai_6_B.jpg,solen_kurodai,solen_kurodai
Therasia_thaisa_1_A.jpg,therasia_thaisa,oreohelix_peripherica
Aphanoconia_hungerfordianum_1_B.jpg,aphanoconia_hungerfordianum,aphanoconia_hungerfordianum
Coralliophila_madreporaria_5_B.jpg,coralliophila_madreporaria,blasicrura_goodallii
Terebra_quoygaimardi_3_A.jpg,terebra_quoygaimardi,terebra_quoygaimardi
Duplicaria_kieneri_3_A.jpg,duplicaria_kieneri,duplicaria_kieneri
Paziella_nuttingi_1_A.jpg,paziella_nuttingi,paziella_nuttingi
Palmadusta_humphreysii_3_B.jpg,palmadusta_humphreysii,palmadusta_humphreysii
Cerithidea_reidi_3_A.jpg,cerithidea_reidi,cerithidea_reidi
Laeocathaica_stenochone_7_B.jpg,laeocathaica_stenochone,laeocathaica_stenochone
Cerithium_alutaceum_9_A.jpg,cerithium_alutaceum,cerithium_alutaceum
Athleta_studeri_12_A.jpg,athleta_studeri,athleta_studeri
Gibberula_oryza_2_B.jpg,gibberula_oryza,gibberula_oryza
Anachis_sertularium_3_A.jpg,anachis_sertularium,anachis_sertularium
Limaria_basilanica_1_B.jpg,limaria_basilanica,limaria_basilanica
Pyrazus_ebeninus_2_A.jpg,pyrazus_ebeninus,pyrazus_ebeninus
Scutellastra_tabularis_6_A.jpg,scutellastra_tabularis,scutellastra_tabularis
Cyanoplax_dentiens_5_B.jpg,cyanoplax_dentiens,chiton_cumingsii
Liotinaria_peronii_6_A.jpg,liotinaria_peronii,liotinaria_peronii
Cymbiola_pulchra_19_B.jpg,cymbiola_pulchra,cymbiola_pulchra
Solen_cf_2_B.jpg,solen_cf,solen_kurodai
Plectostoma_mengaburensis_1_B.jpg,plectostoma_mengaburensis,diplommatina_wilhelminae
Palmadusta_humphreysii_4_A.jpg,palmadusta_humphreysii,palmadusta_humphreysii
Cancellaria_conradiana_1_A.jpg,cancellaria_conradiana,cancellaria_conradiana
Hexaplex_regius_2_B.jpg,hexaplex_regius,hexaplex_regius
Fusinus_australis_4_A.jpg,fusinus_australis,fusinus_australis
Amalda_mamillata_14_A.jpg,amalda_mamillata,amalda_mamillata
Conus_victoriae_1_B.jpg,conus_victoriae,conus_hybridus
Eulimella_acicula_1_B.jpg,eulimella_acicula,eulimella_acicula
Engina_curtisiana_1_A.jpg,engina_curtisiana,engina_curtisiana
Benthovoluta_claydoni_2_A.jpg,benthovoluta_claydoni,benthovoluta_claydoni
Jullienia_acuta_4_A.jpg,jullienia_acuta,jullienia_acuta
Anachis_nigricans_1_A.jpg,anachis_nigricans,vexillum_species
Placuna_placenta_4_A.jpg,placuna_placenta,placuna_placenta
Oliva_edwardsae_16_A.jpg,oliva_edwardsae,oliva_edwardsae
Pleurocera_canaliculata_1_A.jpg,pleurocera_canaliculata,pleurocera_canaliculata
Gyliotrachela_muangon_9_B.jpg,gyliotrachela_muangon,gyliotrachela_muangon
Coralliophila_squamulosa_4_B.jpg,coralliophila_squamulosa,coralliophila_squamulosa
Gudeodiscus_okuboi_2_B.jpg,gudeodiscus_okuboi,gudeodiscus_eroessi
Conus_medoci_2_B.jpg,conus_medoci,conus_advertex
Cymbula_safiana_4_B.jpg,cymbula_safiana,cymbula_compressa
Glabriscala_glabratum_52_B.jpg,glabriscala_glabratum,glabriscala_glabratum
Pomacea_canaliculata_3_B.jpg,pomacea_canaliculata,pomacea_canaliculata
Lepidochitona_cinerea_15_A.jpg,lepidochitona_cinerea,lepidochitona_cinerea
Nassarius_conoidalis_2_A.jpg,nassarius_conoidalis,nassarius_conoidalis
Spixia_aconjigastana_5_B.jpg,spixia_aconjigastana,spixia_aconjigastana
Zachrysia_provisoria_4_B.jpg,zachrysia_provisoria,zachrysia_provisoria
Succinea_setchuanensis_3_B.jpg,succinea_setchuanensis,succinea_setchuanensis
Nuculana_acinacea_2_B.jpg,nuculana_acinacea,nuculana_pernula
Palmadusta_humphreysii_12_B.jpg,palmadusta_humphreysii,palmadusta_ziczac
Anachis_fluctuata_4_B.jpg,anachis_fluctuata,anachis_fluctuata
Pseudozonaria_arabicula_3_B.jpg,pseudozonaria_arabicula,pseudozonaria_arabicula
Alvania_lineata_4_B.jpg,alvania_lineata,alvania_lineata
Hemitrichiella_setigera_2_B.jpg,hemitrichiella_setigera,hemitrichiella_setigera
Spixia_columellaris_2_A.jpg,spixia_columellaris,spixia_estherae
Diplommatina_tardigrada_5_B.jpg,diplommatina_tardigrada,diplommatina_tardigrada
Rhyssoplax_kurodai_1_A.jpg,rhyssoplax_kurodai,cellana_grata
Phos_roseatus_11_A.jpg,phos_roseatus,phos_roseatus
Conus_striatus_3_A.jpg,conus_striatus,conus_striatus
Pleioptygma_lineolata_7_A.jpg,pleioptygma_lineolata,pleioptygma_lineolata
Heteranomia_squamula_4_A.jpg,heteranomia_squamula,heteranomia_squamula
Xerotricha_apicina_4_B.jpg,xerotricha_apicina,xerotricha_apicina
Semele_pulchra_1_B.jpg,semele_pulchra,hetrodonax_pacificus
Palmadusta_diluculum_2_A.jpg,palmadusta_diluculum,palmadusta_diluculum
Scissulina_dispar_1_B.jpg,scissulina_dispar,tellina_mariae
Hastula_matheroniana_2_A.jpg,hastula_matheroniana,hastula_matheroniana
Semicassis_pyrum_5_B.jpg,semicassis_pyrum,casmaria_erinacea
Granulifusus_staminatus_1_B.jpg,granulifusus_staminatus,granulifusus_staminatus
Coelomactra_antiquata_3_A.jpg,coelomactra_antiquata,homalina_trilatera
Nerita_histrio_1_A.jpg,nerita_histrio,nerita_chamaeleon
Albinaria_cretensis_20_B.jpg,albinaria_cretensis,albinaria_cretensis
Elima_livescens_3_A.jpg,elima_livescens,elima_livescens
Ocenebra_acanthophora_8_A.jpg,ocenebra_acanthophora,ocenebra_acanthophora
Tatea_rufrilabris_1_A.jpg,tatea_rufrilabris,tatea_rufrilabris
Benthovoluta_sakashitai_1_A.jpg,benthovoluta_sakashitai,benthovoluta_sakashitai
Epitonium_tokyoense_17_A.jpg,epitonium_tokyoense,epitonium_tokyoense
Tasmeuthria_clarkei_11_B.jpg,tasmeuthria_clarkei,tasmeuthria_clarkei
Pomatias_elegans_5_B.jpg,pomatias_elegans,pomatias_elegans
Opisthostoma_javanica_3_A.jpg,opisthostoma_javanica,opisthostoma_paulucciae
Conus_roeckeli_2_B.jpg,conus_roeckeli,conus_reductaspiralis
Hiatella_arctica_1_B.jpg,hiatella_arctica,hiatella_arctica
Dolomena_minima_1_B.jpg,dolomena_minima,canarium_incisum
Buccinanops_gradatum_1_B.jpg,buccinanops_gradatum,bostryx_erythrostomus
Guraleus_yincentinas_3_B.jpg,guraleus_yincentinas,guraleus_yincentinas
Pomacea_canaliculata_6_A.jpg,pomacea_canaliculata,pomacea_canaliculata
Sinotaia_polyzonatus_3_A.jpg,sinotaia_polyzonatus,sinotaia_polyzonatus
Bocageia_clava_3_A.jpg,bocageia_clava,bocageia_clava
Planorbarius_corneus_2_A.jpg,planorbarius_corneus,sinicolo_reserata
Conus_dayriti_2_A.jpg,conus_dayriti,conus_dayriti
Vexillium_sykesi_1_B.jpg,vexillium_sykesi,vexillium_sykesi
Vexillum_dermestinum_1_A.jpg,vexillum_dermestinum,vexillum_dermestinum
Peasiella_conoidalis_1_B.jpg,peasiella_conoidalis,cheilea_equestris
Potamopyrgus_antipodarum_4_A.jpg,potamopyrgus_antipodarum,ventrosia_ventrosa
Austromitra_analogica_12_A.jpg,austromitra_analogica,isara_cf
Gemmula_rarimaculata_14_B.jpg,gemmula_rarimaculata,gemmula_rarimaculata
Oliva_oliva_23_A.jpg,oliva_oliva,oliva_oliva
Cellana_tramoserica_5_B.jpg,cellana_tramoserica,cellana_tramoserica
Hastula_lanceata_4_A.jpg,hastula_lanceata,hastula_lanceata
Helicina_variabilis_11_A.jpg,helicina_variabilis,helicina_variabilis
Compsodrillia_alcestis_2_B.jpg,compsodrillia_alcestis,compsodrillia_alcestis
Haliotis_varia_5_B.jpg,haliotis_varia,nerita_albicilla
Palmadusta_diluculum_3_A.jpg,palmadusta_diluculum,palmadusta_diluculum
Saxidomus_purpuratus_4_A.jpg,saxidomus_purpuratus,saxidomus_purpuratus
Laevicardium_elatum_1_B.jpg,laevicardium_elatum,tucetona_laticostata
Conus_parvatus_5_A.jpg,conus_parvatus,conus_parvatus
Distorsio_jenniernestae_3_A.jpg,distorsio_jenniernestae,drupella_rugosa
Chrysallis_virgata_41_A.jpg,chrysallis_virgata,chrysallis_virgata
Strombus_gracilior_3_B.jpg,strombus_gracilior,strombus_gracilior
Viana_regina_8_B.jpg,viana_regina,viana_regina
Diplodon_chilensis_1_B.jpg,diplodon_chilensis,ptychobranchus_subtentum
Eremina_inexspectata_1_A.jpg,eremina_inexspectata,onustus_exutus
Samarangia_quadrangularis_2_A.jpg,samarangia_quadrangularis,samarangia_quadrangularis
Sinanodonta_woodiana_30_A.jpg,sinanodonta_woodiana,sinanodonta_woodiana
Stenotrema_exodon_1_A.jpg,stenotrema_exodon,hemitrichiella_setigera
Thaumastus_aff_4_B.jpg,thaumastus_aff,thaumastus_aff
Laeocathaica_tropidoraphe_6_A.jpg,laeocathaica_tropidoraphe,laeocathaica_tropidoraphe
Fusinus_undatus_2_A.jpg,fusinus_undatus,fusinus_longissimus
Alinda_biplicata_5_A.jpg,alinda_biplicata,albinaria_hippolyti
Schistodesmus_spinosus_4_B.jpg,schistodesmus_spinosus,schistodesmus_spinosus
Trivirostra_scabriuscula_1_B.jpg,trivirostra_scabriuscula,trivirostra_scabriuscula
Paraprososthenia_constricta_1_A.jpg,paraprososthenia_constricta,paraprososthenia_constricta
Lamellaria_latens_1_B.jpg,lamellaria_latens,lamellaria_latens
Neotrigonia_bednalli_6_A.jpg,neotrigonia_bednalli,neotrigonia_bednalli
Prunum_leonardhilli_1_A.jpg,prunum_leonardhilli,prunum_macleani
Littorina_mespillum_4_A.jpg,littorina_mespillum,littorina_mespillum
Drupella_margariticola_3_B.jpg,drupella_margariticola,drupella_margariticola
Vittina_waigiensis_6_B.jpg,vittina_waigiensis,vittina_waigiensis
Polinices_species_3_A.jpg,polinices_species,polinices_species
Nerita_albicilla_17_A.jpg,nerita_albicilla,nerita_polita
Engina_mendicaria_22_A.jpg,engina_mendicaria,engina_mendicaria
Cassis_fimbriata_3_B.jpg,cassis_fimbriata,cassis_fimbriata
Domiporta_filaris_7_B.jpg,domiporta_filaris,domiporta_filaris
Lacuna_parva_1_A.jpg,lacuna_parva,lacuna_parva
Helix_aspersa_1_A.jpg,helix_aspersa,ryssota_otaheitana
Acanthina_brevidentata_2_A.jpg,acanthina_brevidentata,acanthina_brevidentata
Littorina_undulata_4_B.jpg,littorina_undulata,littorina_undulata
Olivella_pusilla_28_A.jpg,olivella_pusilla,olivella_pusilla
Gastrocopta_species_7_A.jpg,gastrocopta_species,gastrocopta_species
Benthovoluta_claydoni_6_B.jpg,benthovoluta_claydoni,benthovoluta_claydoni
Phenacovolva_poppei_1_A.jpg,phenacovolva_poppei,phenacovolva_tokioi
Lepidozona_cooperi_1_A.jpg,lepidozona_cooperi,lepidozona_cooperi
Conus_mercator_5_B.jpg,conus_mercator,conus_mercator
Petraeomastus_oxyconus_6_A.jpg,petraeomastus_oxyconus,petraeomastus_oxyconus
Solaropsis_vipera_4_A.jpg,solaropsis_vipera,solaropsis_vipera
Terebratalia_transversa_7_B.jpg,terebratalia_transversa,terebratalia_transversa
Ruditapes_decussatus_2_A.jpg,ruditapes_decussatus,chlamys_felipponei
Iberus_loxanus_6_B.jpg,iberus_loxanus,iberus_loxanus
Philine_catena_4_A.jpg,philine_catena,haminoea_antillarum
